Time, Perror, Wtx, Tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, msg ,tent., erro e, erro r, tout, erro e total, reenvios, Tout total;
5058, 0.2, 5, 5, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 1, 0, 0, 1, 0, 6, 1, 0, 6, 9, 1, 0, 0, 1, 6, 6, 0, 0, 6, 5, 7, 1, 0, 7, 10, 3, 1, 0, 3, 7, 8, 1, 0, 8, 8, 9, 3, 0, 9, 12, 5, 1, 0, 5, 14, 4, 2, 0, 4, 15, 3, 2, 0, 3, 11, 8, 3, 0, 8, 16, 3, 0, 0, 3, 17, 3, 0, 0, 3, 13, 11, 2, 0, 11, 18, 8, 0, 0, 8, 19, 7, 1, 0, 7, 18, 76, 76;
5148, 0.2, 6, 1, 0, 1, 0, 0, 1, 4, 1, 0, 0, 1, 5, 1, 0, 0, 1, 2, 2, 0, 0, 2, 3, 4, 2, 0, 4, 1, 5, 3, 0, 5, 6, 5, 0, 0, 5, 7, 5, 2, 0, 5, 11, 1, 0, 0, 1, 12, 1, 0, 0, 1, 9, 5, 2, 0, 5, 8, 6, 0, 0, 6, 13, 3, 1, 0, 3, 10, 5, 1, 0, 5, 14, 4, 0, 0, 4, 18, 2, 0, 0, 2, 15, 4, 0, 0, 4, 16, 4, 1, 0, 4, 19, 2, 0, 0, 2, 17, 4, 1, 0, 4, 13, 45, 45;
5156, 0.2, 6, 2, 4, 1, 0, 0, 1, 0, 3, 0, 0, 3, 2, 3, 1, 0, 3, 3, 3, 2, 0, 3, 5, 3, 1, 0, 3, 1, 5, 1, 0, 5, 8, 3, 1, 0, 3, 7, 4, 0, 0, 4, 9, 4, 3, 0, 4, 10, 4, 1, 0, 4, 6, 7, 2, 0, 7, 14, 2, 0, 0, 2, 15, 2, 0, 0, 2, 12, 4, 0, 0, 4, 11, 6, 1, 0, 6, 17, 4, 1, 0, 4, 16, 5, 2, 0, 5, 13, 7, 1, 0, 7, 19, 6, 0, 0, 6, 18, 10, 4, 0, 10, 21, 66, 66;
5186, 0.2, 6, 3, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 3, 1, 0, 0, 1, 5, 2, 0, 0, 2, 6, 2, 0, 0, 2, 7, 3, 1, 0, 3, 4, 4, 3, 0, 4, 11, 3, 2, 0, 3, 9, 5, 0, 0, 5, 8, 7, 3, 0, 7, 13, 5, 2, 0, 5, 14, 5, 1, 0, 5, 10, 8, 3, 0, 8, 16, 3, 1, 0, 3, 15, 5, 1, 0, 5, 12, 8, 1, 0, 8, 17, 4, 0, 0, 4, 19, 5, 0, 0, 5, 18, 10, 2, 0, 10, 20, 63, 63;
5234, 0.2, 6, 4, 1, 1, 0, 0, 1, 2, 2, 0, 0, 2, 3, 2, 1, 0, 2, 4, 2, 1, 0, 2, 0, 3, 0, 0, 3, 5, 3, 0, 0, 3, 6, 3, 1, 0, 3, 10, 1, 0, 0, 1, 8, 2, 1, 0, 2, 7, 3, 1, 0, 3, 9, 4, 0, 0, 4, 12, 3, 0, 0, 3, 13, 3, 0, 0, 3, 14, 3, 0, 0, 3, 15, 4, 0, 0, 4, 11, 6, 1, 0, 6, 17, 4, 1, 0, 4, 19, 5, 1, 0, 5, 16, 6, 1, 0, 6, 18, 7, 0, 0, 7, 9, 47, 47;
5274, 0.2, 6, 5, 0, 1, 0, 0, 1, 2, 1, 0, 0, 1, 4, 1, 0, 0, 1, 3, 2, 0, 0, 2, 1, 5, 0, 0, 5, 5, 5, 1, 0, 5, 10, 1, 0, 0, 1, 6, 5, 0, 0, 5, 8, 5, 2, 0, 5, 11, 2, 0, 0, 2, 9, 6, 0, 0, 6, 7, 8, 3, 0, 8, 14, 4, 0, 0, 4, 16, 3, 0, 0, 3, 15, 4, 0, 0, 4, 13, 7, 2, 0, 7, 12, 10, 2, 0, 10, 17, 7, 3, 0, 7, 19, 7, 1, 0, 7, 18, 9, 1, 0, 9, 15, 73, 73;
5349, 0.2, 7, 1, 2, 2, 0, 0, 2, 3, 2, 0, 0, 2, 4, 2, 0, 0, 2, 0, 5, 2, 0, 5, 5, 7, 0, 0, 7, 1, 10, 3, 0, 10, 7, 9, 1, 0, 9, 10, 6, 1, 0, 6, 8, 9, 1, 0, 9, 9, 14, 4, 0, 14, 6, 19, 1, 0, 19, 11, 13, 3, 0, 13, 13, 10, 2, 0, 10, 12, 11, 3, 0, 11, 14, 11, 1, 0, 11, 19, 2, 1, 0, 2, 16, 6, 1, 0, 6, 17, 3, 1, 0, 3, 18, 3, 0, 0, 3, 15, 13, 1, 0, 13, 26, 137, 137;
5370, 0.2, 7, 2, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 3, 1, 0, 0, 1, 5, 1, 0, 0, 1, 2, 2, 0, 0, 2, 7, 2, 0, 0, 2, 6, 4, 1, 0, 4, 8, 4, 0, 0, 4, 4, 6, 0, 0, 6, 10, 7, 1, 0, 7, 12, 6, 2, 0, 6, 9, 8, 1, 0, 8, 13, 5, 2, 0, 5, 11, 8, 0, 0, 8, 16, 3, 0, 0, 3, 14, 6, 2, 0, 6, 18, 2, 0, 0, 2, 17, 4, 1, 0, 4, 15, 6, 0, 0, 6, 19, 10, 4, 0, 10, 14, 67, 67;
5402, 0.2, 7, 3, 0, 1, 0, 0, 1, 2, 1, 0, 0, 1, 4, 2, 1, 0, 2, 5, 2, 1, 0, 2, 3, 3, 0, 0, 3, 1, 5, 1, 0, 5, 6, 5, 0, 0, 5, 7, 5, 0, 0, 5, 9, 4, 1, 0, 4, 8, 6, 2, 0, 6, 13, 2, 0, 0, 2, 11, 5, 0, 0, 5, 12, 3, 0, 0, 3, 10, 9, 3, 0, 9, 15, 6, 1, 0, 6, 16, 5, 1, 0, 5, 17, 5, 0, 0, 5, 18, 4, 2, 0, 4, 14, 7, 1, 0, 7, 19, 7, 1, 0, 7, 15, 67, 67;
5439, 0.2, 7, 4, 0, 1, 0, 0, 1, 3, 1, 0, 0, 1, 5, 2, 1, 0, 2, 1, 3, 0, 0, 3, 2, 3, 0, 0, 3, 4, 3, 0, 0, 3, 6, 3, 2, 0, 3, 7, 3, 0, 0, 3, 9, 2, 1, 0, 2, 12, 1, 0, 0, 1, 11, 2, 0, 0, 2, 8, 6, 3, 0, 6, 13, 5, 3, 0, 5, 10, 7, 3, 0, 7, 16, 7, 2, 0, 7, 17, 7, 0, 0, 7, 15, 8, 0, 0, 8, 18, 8, 2, 0, 8, 14, 13, 3, 0, 13, 19, 9, 0, 0, 9, 20, 74, 74;
5495, 0.2, 7, 5, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 3, 1, 0, 0, 1, 0, 2, 1, 0, 2, 5, 2, 0, 0, 2, 6, 3, 0, 0, 3, 7, 3, 0, 0, 3, 4, 5, 2, 0, 5, 8, 5, 0, 0, 5, 9, 5, 1, 0, 5, 13, 3, 1, 0, 3, 12, 4, 1, 0, 4, 14, 3, 0, 0, 3, 10, 7, 3, 0, 7, 11, 9, 6, 0, 9, 16, 6, 2, 0, 6, 19, 5, 1, 0, 5, 18, 6, 0, 0, 6, 17, 7, 1, 0, 7, 15, 11, 2, 0, 11, 21, 69, 69;
5565, 0.2, 8, 1, 2, 1, 0, 0, 1, 0, 2, 0, 0, 2, 3, 3, 1, 0, 3, 4, 5, 2, 0, 5, 1, 9, 2, 0, 9, 7, 9, 2, 0, 9, 8, 9, 3, 0, 9, 5, 10, 3, 0, 10, 9, 9, 0, 0, 9, 6, 11, 3, 0, 11, 10, 9, 1, 0, 9, 14, 3, 0, 0, 3, 11, 8, 3, 0, 8, 16, 3, 0, 0, 3, 13, 4, 1, 0, 4, 12, 5, 0, 0, 5, 19, 3, 0, 0, 3, 17, 4, 0, 0, 4, 15, 7, 2, 0, 7, 18, 8, 2, 0, 8, 25, 102, 102;
5582, 0.2, 8, 2, 4, 1, 0, 0, 1, 2, 2, 0, 0, 2, 3, 2, 0, 0, 2, 0, 3, 1, 0, 3, 5, 3, 0, 0, 3, 1, 4, 1, 0, 4, 6, 4, 0, 0, 4, 7, 4, 0, 0, 4, 8, 4, 0, 0, 4, 9, 5, 1, 0, 5, 13, 3, 1, 0, 3, 10, 6, 1, 0, 6, 14, 4, 1, 0, 4, 11, 7, 5, 0, 7, 15, 7, 0, 0, 7, 12, 10, 3, 0, 10, 17, 7, 2, 0, 7, 19, 6, 1, 0, 6, 18, 9, 2, 0, 9, 16, 13, 1, 0, 13, 20, 84, 84;
5612, 0.2, 8, 3, 0, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 1, 0, 0, 1, 1, 3, 1, 0, 3, 6, 3, 0, 0, 3, 5, 6, 2, 0, 6, 2, 10, 4, 0, 10, 7, 10, 3, 0, 10, 11, 8, 3, 0, 8, 9, 11, 1, 0, 11, 8, 12, 1, 0, 12, 12, 10, 1, 0, 10, 10, 13, 2, 0, 13, 14, 5, 2, 0, 5, 13, 9, 1, 0, 9, 18, 3, 1, 0, 3, 15, 6, 1, 0, 6, 19, 4, 1, 0, 4, 16, 7, 0, 0, 7, 17, 7, 0, 0, 7, 24, 110, 110;
5660, 0.2, 8, 4, 0, 1, 0, 0, 1, 4, 1, 0, 0, 1, 1, 2, 0, 0, 2, 2, 2, 1, 0, 2, 3, 2, 0, 0, 2, 6, 2, 0, 0, 2, 8, 2, 0, 0, 2, 9, 2, 0, 0, 2, 5, 3, 0, 0, 3, 10, 2, 0, 0, 2, 11, 5, 1, 0, 5, 7, 7, 2, 0, 7, 12, 6, 0, 0, 6, 13, 6, 2, 0, 6, 18, 2, 1, 0, 2, 14, 6, 3, 0, 6, 15, 6, 2, 0, 6, 16, 8, 0, 0, 8, 17, 8, 1, 0, 8, 19, 5, 1, 0, 5, 14, 58, 58;
5700, 0.2, 8, 5, 4, 1, 0, 0, 1, 1, 2, 0, 0, 2, 2, 2, 0, 0, 2, 0, 4, 0, 0, 4, 6, 4, 0, 0, 4, 7, 4, 1, 0, 4, 3, 5, 2, 0, 5, 9, 4, 1, 0, 4, 8, 6, 1, 0, 6, 5, 7, 0, 0, 7, 11, 4, 0, 0, 4, 12, 4, 0, 0, 4, 13, 5, 1, 0, 5, 10, 8, 4, 0, 8, 15, 5, 2, 0, 5, 17, 4, 0, 0, 4, 18, 4, 0, 0, 4, 14, 7, 2, 0, 7, 19, 5, 1, 0, 5, 16, 7, 1, 0, 7, 16, 72, 72;
5755, 0.2, 9, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 4, 1, 0, 0, 1, 3, 2, 1, 0, 2, 5, 2, 1, 0, 2, 6, 2, 1, 0, 2, 2, 6, 0, 0, 6, 8, 6, 0, 0, 6, 9, 6, 1, 0, 6, 10, 6, 2, 0, 6, 11, 6, 0, 0, 6, 7, 11, 3, 0, 11, 12, 10, 4, 0, 10, 13, 10, 2, 0, 10, 17, 6, 2, 0, 6, 16, 7, 0, 0, 7, 14, 11, 3, 0, 11, 19, 7, 1, 0, 7, 18, 10, 1, 0, 10, 15, 11, 1, 0, 11, 23, 102, 102;
5770, 0.2, 9, 2, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 5, 1, 0, 0, 1, 6, 1, 0, 0, 1, 4, 4, 2, 0, 4, 7, 4, 1, 0, 4, 3, 6, 3, 0, 6, 11, 6, 1, 0, 6, 12, 6, 1, 0, 6, 10, 7, 2, 0, 7, 8, 8, 1, 0, 8, 9, 8, 0, 0, 8, 14, 6, 2, 0, 6, 16, 4, 1, 0, 4, 13, 9, 1, 0, 9, 17, 4, 0, 0, 4, 18, 4, 0, 0, 4, 15, 7, 1, 0, 7, 19, 10, 2, 0, 10, 18, 78, 78;
5800, 0.2, 9, 3, 0, 1, 0, 0, 1, 4, 1, 0, 0, 1, 2, 3, 1, 0, 3, 5, 4, 3, 0, 4, 1, 5, 3, 0, 5, 7, 5, 0, 0, 5, 6, 6, 0, 0, 6, 3, 7, 2, 0, 7, 12, 4, 0, 0, 4, 9, 8, 3, 0, 8, 10, 8, 3, 0, 8, 8, 10, 4, 0, 10, 15, 6, 2, 0, 6, 14, 8, 3, 0, 8, 13, 9, 1, 0, 9, 11, 14, 6, 0, 14, 16, 10, 2, 0, 10, 18, 9, 2, 0, 9, 17, 15, 4, 0, 15, 19, 16, 6, 0, 16, 45, 129, 129;
5866, 0.2, 9, 4, 1, 1, 0, 0, 1, 4, 2, 0, 0, 2, 2, 3, 0, 0, 3, 3, 5, 1, 0, 5, 0, 6, 2, 0, 6, 5, 6, 2, 0, 6, 6, 6, 3, 0, 6, 8, 6, 2, 0, 6, 9, 6, 2, 0, 6, 7, 7, 0, 0, 7, 13, 2, 0, 0, 2, 10, 7, 1, 0, 7, 11, 7, 2, 0, 7, 14, 4, 0, 0, 4, 15, 4, 1, 0, 4, 16, 4, 0, 0, 4, 12, 6, 3, 0, 6, 17, 6, 1, 0, 6, 18, 6, 2, 0, 6, 19, 13, 3, 0, 13, 25, 87, 87;
5939, 0.2, 9, 5, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 5, 1, 0, 0, 1, 6, 2, 1, 0, 2, 3, 3, 0, 0, 3, 7, 3, 1, 0, 3, 8, 4, 1, 0, 4, 4, 5, 4, 0, 5, 9, 5, 0, 0, 5, 11, 5, 2, 0, 5, 14, 3, 1, 0, 3, 10, 6, 2, 0, 6, 13, 5, 1, 0, 5, 15, 4, 0, 0, 4, 12, 7, 0, 0, 7, 16, 4, 0, 0, 4, 19, 5, 1, 0, 5, 17, 6, 1, 0, 6, 18, 10, 3, 0, 10, 18, 61, 61;
6004, 0.2, 10, 1, 0, 1, 0, 0, 1, 4, 1, 0, 0, 1, 3, 2, 1, 0, 2, 5, 2, 0, 0, 2, 1, 5, 2, 0, 5, 2, 5, 0, 0, 5, 8, 5, 0, 0, 5, 7, 6, 2, 0, 6, 10, 6, 2, 0, 6, 6, 11, 5, 0, 11, 11, 11, 1, 0, 11, 9, 12, 4, 0, 12, 14, 8, 2, 0, 8, 15, 8, 1, 0, 8, 16, 8, 2, 0, 8, 13, 13, 2, 0, 13, 12, 15, 4, 0, 15, 19, 8, 3, 0, 8, 17, 14, 3, 0, 14, 18, 16, 2, 0, 16, 36, 137, 137;
6024, 0.2, 10, 2, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 5, 1, 0, 0, 1, 3, 2, 0, 0, 2, 6, 3, 1, 0, 3, 4, 5, 2, 0, 5, 2, 6, 2, 0, 6, 11, 6, 0, 0, 6, 9, 7, 2, 0, 7, 8, 8, 1, 0, 8, 10, 9, 3, 0, 9, 7, 10, 2, 0, 10, 16, 6, 1, 0, 6, 15, 8, 1, 0, 8, 14, 10, 2, 0, 10, 13, 12, 2, 0, 12, 12, 13, 3, 0, 13, 17, 8, 0, 0, 8, 18, 10, 1, 0, 10, 19, 12, 1, 0, 12, 24, 118, 118;
6060, 0.2, 10, 3, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 4, 1, 0, 0, 1, 0, 3, 0, 0, 3, 3, 3, 1, 0, 3, 6, 3, 1, 0, 3, 5, 4, 2, 0, 4, 7, 4, 1, 0, 4, 12, 4, 1, 0, 4, 9, 5, 1, 0, 5, 11, 6, 1, 0, 6, 8, 7, 3, 0, 7, 13, 6, 0, 0, 6, 10, 8, 2, 0, 8, 16, 6, 0, 0, 6, 14, 7, 2, 0, 7, 19, 6, 0, 0, 6, 18, 7, 1, 0, 7, 17, 8, 2, 0, 8, 15, 9, 1, 0, 9, 19, 79, 79;
6090, 0.2, 10, 4, 4, 1, 0, 0, 1, 0, 2, 1, 0, 2, 2, 2, 1, 0, 2, 1, 3, 0, 0, 3, 3, 3, 1, 0, 3, 5, 3, 1, 0, 3, 9, 3, 0, 0, 3, 10, 3, 0, 0, 3, 8, 5, 2, 0, 5, 6, 7, 1, 0, 7, 11, 6, 1, 0, 6, 7, 15, 5, 0, 15, 14, 13, 2, 0, 13, 15, 13, 2, 0, 13, 16, 13, 4, 0, 13, 12, 17, 5, 0, 17, 17, 17, 3, 0, 17, 13, 20, 7, 0, 20, 19, 18, 2, 0, 18, 18, 21, 6, 0, 21, 44, 165, 165;
6186, 0.2, 10, 5, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 1, 0, 0, 1, 6, 1, 0, 0, 1, 2, 3, 0, 0, 3, 8, 3, 1, 0, 3, 9, 5, 2, 0, 5, 5, 6, 1, 0, 6, 7, 6, 1, 0, 6, 13, 6, 2, 0, 6, 12, 7, 4, 0, 7, 11, 8, 1, 0, 8, 10, 9, 2, 0, 9, 16, 7, 4, 0, 7, 15, 8, 2, 0, 8, 18, 5, 0, 0, 5, 17, 7, 2, 0, 7, 14, 12, 4, 0, 12, 19, 7, 0, 0, 7, 26, 84, 84;
6241, 0.3, 1, 1, 0, 3, 2, 0, 3, 1, 3, 1, 0, 3, 2, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 2, 1, 0, 2, 5, 1, 0, 0, 1, 6, 6, 2, 0, 6, 7, 5, 2, 0, 5, 8, 4, 2, 0, 4, 9, 7, 3, 0, 7, 10, 1, 0, 0, 1, 11, 1, 0, 0, 1, 12, 6, 3, 0, 6, 13, 2, 0, 0, 2, 14, 1, 0, 0, 1, 15, 2, 1, 0, 2, 16, 3, 1, 0, 3, 17, 1, 0, 0, 1, 18, 2, 1, 0, 2, 19, 2, 0, 0, 2, 19, 34, 34;
6275, 0.3, 1, 2, 0, 1, 0, 0, 1, 1, 6, 2, 0, 6, 2, 5, 2, 0, 5, 3, 2, 0, 0, 2, 4, 1, 0, 0, 1, 5, 3, 0, 0, 3, 6, 5, 2, 0, 5, 7, 5, 2, 0, 5, 8, 1, 0, 0, 1, 9, 5, 1, 0, 5, 10, 16, 3, 0, 16, 11, 6, 0, 0, 6, 12, 1, 0, 0, 1, 13, 7, 3, 0, 7, 14, 7, 2, 0, 7, 15, 1, 0, 0, 1, 16, 4, 1, 0, 4, 17, 4, 1, 0, 4, 18, 1, 0, 0, 1, 19, 3, 0, 0, 3, 19, 64, 64;
6404, 0.3, 1, 3, 0, 1, 0, 0, 1, 1, 3, 0, 0, 3, 2, 2, 0, 0, 2, 3, 2, 0, 0, 2, 4, 4, 1, 0, 4, 5, 9, 6, 0, 9, 6, 4, 2, 0, 4, 7, 2, 1, 0, 2, 8, 2, 0, 0, 2, 9, 7, 3, 0, 7, 10, 3, 0, 0, 3, 11, 4, 1, 0, 4, 12, 2, 1, 0, 2, 13, 1, 0, 0, 1, 14, 1, 0, 0, 1, 15, 1, 0, 0, 1, 16, 3, 1, 0, 3, 17, 2, 0, 0, 2, 18, 2, 0, 0, 2, 19, 2, 0, 0, 2, 16, 37, 37;
6515, 0.3, 1, 4, 0, 3, 1, 0, 3, 1, 4, 0, 0, 4, 2, 2, 1, 0, 2, 3, 1, 0, 0, 1, 4, 5, 1, 0, 5, 5, 3, 1, 0, 3, 6, 1, 0, 0, 1, 7, 1, 0, 0, 1, 8, 1, 0, 0, 1, 9, 10, 3, 0, 10, 10, 2, 1, 0, 2, 11, 1, 0, 0, 1, 12, 3, 1, 0, 3, 13, 8, 6, 0, 8, 14, 5, 3, 0, 5, 15, 2, 0, 0, 2, 16, 1, 0, 0, 1, 17, 4, 2, 0, 4, 18, 3, 0, 0, 3, 19, 5, 3, 0, 5, 23, 45, 45;
6695, 0.3, 1, 5, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 2, 2, 0, 0, 2, 3, 3, 0, 0, 3, 4, 2, 1, 0, 2, 5, 10, 4, 0, 10, 6, 5, 3, 0, 5, 7, 1, 0, 0, 1, 8, 1, 0, 0, 1, 9, 1, 0, 0, 1, 10, 4, 2, 0, 4, 11, 2, 0, 0, 2, 12, 9, 4, 0, 9, 13, 1, 0, 0, 1, 14, 2, 1, 0, 2, 15, 4, 1, 0, 4, 16, 2, 0, 0, 2, 17, 3, 0, 0, 3, 18, 7, 2, 0, 7, 19, 3, 2, 0, 3, 20, 44, 44;
6915, 0.3, 2, 1, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 3, 2, 1, 0, 2, 0, 3, 0, 0, 3, 5, 1, 0, 0, 1, 6, 1, 0, 0, 1, 4, 3, 1, 0, 3, 7, 3, 1, 0, 3, 9, 1, 0, 0, 1, 8, 2, 0, 0, 2, 11, 1, 0, 0, 1, 12, 4, 0, 0, 4, 13, 2, 0, 0, 2, 10, 7, 2, 0, 7, 15, 1, 0, 0, 1, 14, 4, 2, 0, 4, 16, 4, 1, 0, 4, 17, 5, 1, 0, 5, 19, 1, 0, 0, 1, 18, 10, 4, 0, 10, 13, 37, 37;
6938, 0.3, 2, 2, 0, 2, 0, 0, 2, 1, 2, 0, 0, 2, 2, 2, 0, 0, 2, 3, 3, 0, 0, 3, 5, 1, 0, 0, 1, 4, 6, 0, 0, 6, 6, 5, 1, 0, 5, 7, 2, 1, 0, 2, 9, 1, 0, 0, 1, 10, 1, 0, 0, 1, 11, 3, 0, 0, 3, 8, 7, 2, 0, 7, 12, 4, 2, 0, 4, 14, 2, 0, 0, 2, 15, 2, 0, 0, 2, 16, 1, 0, 0, 1, 17, 2, 0, 0, 2, 13, 5, 1, 0, 5, 19, 2, 0, 0, 2, 18, 4, 1, 0, 4, 8, 37, 37;
6976, 0.3, 2, 3, 0, 1, 0, 0, 1, 1, 3, 1, 0, 3, 3, 1, 0, 0, 1, 2, 3, 0, 0, 3, 5, 1, 0, 0, 1, 6, 1, 0, 0, 1, 4, 2, 1, 0, 2, 7, 2, 0, 0, 2, 9, 3, 0, 0, 3, 10, 2, 1, 0, 2, 11, 4, 1, 0, 4, 8, 8, 4, 0, 8, 12, 2, 1, 0, 2, 14, 1, 0, 0, 1, 13, 5, 0, 0, 5, 16, 1, 0, 0, 1, 15, 6, 3, 0, 6, 17, 3, 1, 0, 3, 19, 3, 2, 0, 3, 18, 5, 3, 0, 5, 18, 37, 37;
7033, 0.3, 2, 4, 1, 2, 0, 0, 2, 2, 1, 0, 0, 1, 3, 3, 0, 0, 3, 4, 2, 1, 0, 2, 0, 7, 1, 0, 7, 6, 6, 2, 0, 6, 7, 4, 2, 0, 4, 8, 2, 0, 0, 2, 5, 12, 5, 0, 12, 9, 1, 0, 0, 1, 11, 1, 0, 0, 1, 12, 4, 2, 0, 4, 13, 1, 0, 0, 1, 14, 1, 0, 0, 1, 10, 7, 1, 0, 7, 16, 2, 0, 0, 2, 15, 5, 1, 0, 5, 18, 3, 0, 0, 3, 19, 2, 1, 0, 2, 17, 5, 2, 0, 5, 18, 51, 51;
7137, 0.3, 2, 5, 1, 1, 0, 0, 1, 0, 2, 0, 0, 2, 3, 4, 1, 0, 4, 4, 2, 0, 0, 2, 2, 7, 3, 0, 7, 5, 2, 0, 0, 2, 6, 2, 0, 0, 2, 7, 2, 0, 0, 2, 9, 2, 0, 0, 2, 10, 3, 1, 0, 3, 11, 1, 0, 0, 1, 12, 1, 0, 0, 1, 8, 5, 2, 0, 5, 13, 2, 1, 0, 2, 14, 3, 0, 0, 3, 16, 1, 0, 0, 1, 17, 1, 0, 0, 1, 18, 1, 0, 0, 1, 15, 3, 1, 0, 3, 19, 4, 2, 0, 4, 11, 29, 29;
7217, 0.3, 3, 1, 1, 1, 0, 0, 1, 2, 3, 1, 0, 3, 4, 1, 0, 0, 1, 0, 5, 2, 0, 5, 3, 5, 2, 0, 5, 6, 1, 0, 0, 1, 7, 1, 0, 0, 1, 9, 1, 0, 0, 1, 5, 3, 0, 0, 3, 11, 1, 0, 0, 1, 8, 2, 0, 0, 2, 13, 2, 0, 0, 2, 10, 4, 3, 0, 4, 12, 5, 2, 0, 5, 16, 1, 0, 0, 1, 17, 1, 0, 0, 1, 15, 4, 2, 0, 4, 18, 7, 2, 0, 7, 14, 11, 2, 0, 11, 19, 7, 2, 0, 7, 18, 46, 46;
7233, 0.3, 3, 2, 1, 1, 0, 0, 1, 0, 2, 0, 0, 2, 3, 2, 0, 0, 2, 5, 2, 1, 0, 2, 6, 1, 0, 0, 1, 4, 4, 1, 0, 4, 2, 8, 2, 0, 8, 9, 3, 1, 0, 3, 8, 7, 2, 0, 7, 11, 1, 0, 0, 1, 7, 10, 4, 0, 10, 10, 4, 2, 0, 4, 13, 2, 0, 0, 2, 15, 2, 1, 0, 2, 14, 4, 0, 0, 4, 12, 6, 1, 0, 6, 16, 3, 0, 0, 3, 17, 2, 0, 0, 2, 18, 3, 0, 0, 3, 19, 3, 1, 0, 3, 16, 50, 50;
7267, 0.3, 3, 3, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 3, 1, 0, 0, 1, 4, 1, 0, 0, 1, 0, 2, 0, 0, 2, 5, 2, 0, 0, 2, 6, 2, 0, 0, 2, 9, 1, 0, 0, 1, 7, 3, 0, 0, 3, 11, 1, 0, 0, 1, 12, 1, 0, 0, 1, 10, 6, 1, 0, 6, 8, 8, 4, 0, 8, 13, 7, 2, 0, 7, 15, 4, 1, 0, 4, 17, 1, 0, 0, 1, 16, 4, 1, 0, 4, 18, 2, 0, 0, 2, 14, 14, 2, 0, 14, 19, 9, 2, 0, 9, 13, 51, 51;
7328, 0.3, 3, 4, 0, 2, 1, 0, 2, 1, 3, 1, 0, 3, 2, 3, 1, 0, 3, 3, 3, 0, 0, 3, 6, 2, 0, 0, 2, 4, 5, 2, 0, 5, 8, 1, 0, 0, 1, 5, 6, 3, 0, 6, 9, 2, 1, 0, 2, 11, 1, 0, 0, 1, 7, 5, 2, 0, 5, 13, 1, 0, 0, 1, 14, 1, 0, 0, 1, 12, 3, 1, 0, 3, 10, 4, 1, 0, 4, 16, 2, 1, 0, 2, 17, 2, 1, 0, 2, 19, 1, 0, 0, 1, 15, 6, 3, 0, 6, 18, 5, 1, 0, 5, 19, 38, 38;
7384, 0.3, 3, 5, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 0, 2, 0, 0, 2, 4, 3, 1, 0, 3, 5, 3, 2, 0, 3, 7, 2, 0, 0, 2, 3, 6, 2, 0, 6, 9, 2, 1, 0, 2, 8, 3, 0, 0, 3, 6, 6, 4, 0, 6, 10, 2, 1, 0, 2, 13, 1, 0, 0, 1, 14, 1, 0, 0, 1, 12, 2, 1, 0, 2, 15, 2, 1, 0, 2, 11, 4, 2, 0, 4, 16, 4, 1, 0, 4, 17, 5, 2, 0, 5, 18, 5, 3, 0, 5, 19, 12, 2, 0, 12, 23, 47, 47;
7494, 0.3, 4, 1, 1, 1, 0, 0, 1, 0, 2, 0, 0, 2, 3, 2, 0, 0, 2, 4, 2, 0, 0, 2, 2, 4, 1, 0, 4, 5, 3, 0, 0, 3, 9, 1, 0, 0, 1, 7, 3, 1, 0, 3, 6, 4, 1, 0, 4, 11, 2, 1, 0, 2, 8, 3, 1, 0, 3, 12, 2, 0, 0, 2, 14, 1, 0, 0, 1, 13, 2, 0, 0, 2, 10, 6, 2, 0, 6, 18, 2, 0, 0, 2, 16, 6, 1, 0, 6, 15, 7, 1, 0, 7, 19, 4, 3, 0, 4, 17, 15, 4, 0, 15, 16, 52, 52;
